Date,Open,High,Low,Close,Volume,Symbol
2021-01-29,53.200001,53.869999,50.75,50.959999,6691300,EOG
2021-02-01,51.32,52.0,50.080002,51.330002,4710300,EOG
2021-02-02,52.900002,53.009998,50.939999,51.259998,6255100,EOG
2021-02-03,51.830002,56.0,51.5,55.880001,5047600,EOG
2021-02-04,56.310001,57.529999,54.73,57.470001,5451900,EOG
2021-02-05,58.040001,58.099998,56.43,56.610001,4029000,EOG
2021-02-08,57.509998,59.849998,57.32,59.41,4079300,EOG
2021-02-09,58.75,58.93,57.880001,58.220001,3039600,EOG
2021-02-10,58.5,60.919998,58.450001,60.209999,4959100,EOG
2021-02-11,60.150002,60.27,58.16,59.639999,2973000,EOG
2021-02-12,59.209999,61.5,59.029999,61.02,3317600,EOG
2021-02-16,63.049999,63.849998,62.139999,63.099998,4921900,EOG
2021-02-17,63.34,63.73,61.84,63.540001,2956500,EOG
2021-02-18,63.0,63.139999,60.459999,60.57,3691400,EOG
2021-02-19,60.790001,62.560001,60.790001,62.509998,3291100,EOG
2021-02-22,63.009998,67.279999,62.779999,66.099998,4639400,EOG
2021-02-23,67.300003,68.160004,63.619999,67.849998,4236500,EOG
2021-02-24,68.150002,72.860001,67.410004,72.370003,6106600,EOG
2021-02-25,72.400002,72.839996,69.839996,70.589996,5983200,EOG
2021-02-26,69.25,69.349998,63.419998,64.559998,9258000,EOG
2021-03-01,65.459999,65.980003,64.129997,64.980003,4853300,EOG
2021-03-02,64.690002,65.75,63.950001,64.470001,3593100,EOG
2021-03-03,64.800003,68.480003,64.800003,66.989998,4772200,EOG
2021-03-04,67.449997,73.870003,67.230003,71.43,7351600,EOG
2021-03-05,73.919998,74.860001,71.269997,74.580002,6638200,EOG
2021-03-08,75.5,75.800003,72.769997,74.589996,6850200,EOG
2021-03-09,72.989998,77.150002,70.599998,73.610001,5738400,EOG
2021-03-10,74.0,75.650002,72.629997,75.110001,3712100,EOG
2021-03-11,75.199997,76.589996,74.660004,75.309998,4167900,EOG
2021-03-12,75.699997,75.889999,74.230003,75.0,2958300,EOG
2021-03-15,74.169998,74.589996,72.169998,74.360001,2602400,EOG
2021-03-16,72.610001,72.949997,70.330002,70.650002,5399900,EOG
2021-03-17,71.379997,73.239998,69.879997,73.190002,3816900,EOG
2021-03-18,72.470001,73.160004,68.699997,68.900002,4406400,EOG
2021-03-19,69.220001,71.029999,68.279999,70.080002,8384500,EOG
2021-03-22,68.610001,69.120003,67.610001,68.230003,2942000,EOG
2021-03-23,66.900002,71.510002,66.279999,69.650002,7079700,EOG
2021-03-24,71.010002,73.470001,71.0,72.540001,5032500,EOG
2021-03-25,71.050003,73.150002,69.800003,73.040001,4176000,EOG
2021-03-26,74.440002,75.0,73.580002,74.879997,4425300,EOG
2021-03-29,74.339996,74.889999,72.489998,73.639999,3264000,EOG
2021-03-30,72.550003,73.900002,71.389999,73.260002,2614300,EOG
2021-03-31,73.129997,73.790001,72.190002,72.529999,3458300,EOG
2021-04-01,72.830002,75.550003,72.160004,75.339996,5864000,EOG
2021-04-05,75.040001,75.150002,70.830002,71.790001,4173300,EOG
2021-04-06,72.470001,74.629997,72.150002,72.300003,3390600,EOG
2021-04-07,72.470001,73.559998,72.300003,73.300003,3552300,EOG
2021-04-08,72.800003,72.849998,70.879997,72.190002,4445200,EOG
2021-04-09,72.769997,73.510002,71.129997,71.769997,4065700,EOG
2021-04-12,72.389999,73.370003,70.099998,70.099998,3403700,EOG
2021-04-13,70.110001,71.099998,69.309998,70.400002,2229500,EOG
2021-04-14,71.260002,74.879997,71.07,74.120003,4710200,EOG
2021-04-15,74.190002,74.330002,72.260002,72.830002,3520900,EOG
2021-04-16,72.830002,73.099998,70.440002,70.510002,3574700,EOG
2021-04-19,70.699997,72.099998,70.010002,71.290001,2914900,EOG
2021-04-20,70.230003,70.599998,67.300003,68.57,3980900,EOG
2021-04-21,67.540001,69.68,67.290001,68.959999,3513700,EOG
2021-04-22,69.139999,69.190002,67.129997,68.349998,2775800,EOG
2021-04-23,68.639999,69.889999,68.279999,69.059998,2181700,EOG
2021-04-26,68.900002,70.389999,68.790001,69.830002,2601700,EOG
2021-04-27,70.040001,72.029999,69.75,71.68,2808800,EOG
2021-04-28,72.220001,75.440002,72.220001,74.980003,4677600,EOG
2021-04-29,76.400002,77.050003,74.93,75.93,2863400,EOG
2021-04-30,74.43,76.230003,73.519997,73.639999,2467600,EOG
2021-05-03,74.620003,76.019997,74.150002,75.970001,3324600,EOG
2021-05-04,76.150002,76.690002,74.720001,75.010002,4649200,EOG
2021-05-05,76.489998,78.160004,75.5,76.709999,7966700,EOG
2021-05-06,76.730003,77.209999,74.669998,76.980003,4740500,EOG
2021-05-07,77.330002,83.279999,76.800003,83.099998,7297400,EOG
2021-05-10,84.720001,86.599998,83.68,84.550003,5567800,EOG
2021-05-11,82.760002,82.980003,80.480003,82.139999,4977900,EOG
2021-05-12,83.239998,84.199997,81.07,81.360001,4693900,EOG
2021-05-13,80.709999,81.370003,78.080002,79.580002,3427200,EOG
2021-05-14,80.550003,83.019997,80.540001,82.599998,4042600,EOG
2021-05-17,81.839996,85.129997,81.839996,85.099998,3833000,EOG
2021-05-18,85.510002,85.809998,82.82,82.970001,3345800,EOG
2021-05-19,80.559998,82.050003,78.830002,80.540001,4041300,EOG
2021-05-20,80.599998,81.059998,78.709999,80.519997,3306500,EOG
2021-05-21,81.459999,82.230003,79.989998,80.07,2782900,EOG
2021-05-24,80.889999,80.940002,78.839996,80.139999,4270800,EOG
2021-05-25,80.25,80.870003,78.57,78.68,4786200,EOG
2021-05-26,78.93,79.910004,77.940002,79.599998,3877200,EOG
2021-05-27,80.540001,81.370003,79.440002,80.330002,6086000,EOG
2021-05-28,80.449997,80.989998,79.900002,80.339996,2062200,EOG
2021-06-01,82.580002,85.230003,82.559998,84.589996,4135200,EOG
2021-06-02,84.830002,86.029999,83.25,85.269997,3547500,EOG
2021-06-03,85.419998,87.410004,84.709999,86.809998,3658200,EOG
2021-06-04,87.269997,87.900002,85.650002,87.459999,3128600,EOG
2021-06-07,87.18,87.989998,86.809998,87.029999,2670200,EOG
2021-06-08,85.169998,87.699997,84.339996,87.389999,3018800,EOG
2021-06-09,87.5,87.940002,85.760002,85.809998,3154800,EOG
2021-06-10,87.370003,87.519997,84.839996,86.169998,3122100,EOG
2021-06-11,86.940002,87.699997,85.199997,85.440002,3977200,EOG
2021-06-14,86.040001,87.339996,84.07,84.860001,3574100,EOG
2021-06-15,85.029999,86.300003,84.480003,85.599998,4392200,EOG
2021-06-16,85.480003,86.050003,83.660004,84.709999,3806800,EOG
2021-06-17,84.669998,85.470001,79.720001,81.43,4582200,EOG
2021-06-18,79.809998,81.300003,78.800003,79.309998,9421200,EOG
2021-06-21,80.75,85.080002,80.599998,84.989998,4966500,EOG
2021-06-22,84.940002,85.550003,83.400002,84.949997,3187400,EOG
2021-06-23,85.879997,87.769997,85.610001,85.699997,2601300,EOG
2021-06-24,85.209999,86.129997,84.370003,86.089996,2754800,EOG
2021-06-25,86.699997,87.699997,85.57,87.650002,4754600,EOG
2021-06-28,87.010002,87.010002,82.489998,82.970001,4471800,EOG
2021-06-29,83.480003,84.489998,81.970001,82.309998,2944600,EOG
2021-06-30,83.139999,84.410004,82.669998,83.440002,5392400,EOG
2021-07-01,85.889999,86.379997,84.599998,85.989998,4409600,EOG
2021-07-02,85.599998,86.309998,84.389999,85.769997,2884000,EOG
2021-07-06,85.769997,86.0,83.120003,83.720001,3776900,EOG
2021-07-07,83.419998,84.209999,80.639999,81.089996,4430300,EOG
2021-07-08,80.110001,81.629997,79.559998,79.889999,6314800,EOG
2021-07-09,81.389999,82.769997,79.800003,82.589996,6362100,EOG
2021-07-12,81.400002,83.870003,80.910004,83.300003,3387600,EOG
2021-07-13,82.709999,83.559998,82.129997,82.730003,3512800,EOG
2021-07-14,83.57,84.330002,79.220001,79.660004,3745600,EOG
2021-07-15,76.739998,78.639999,75.75,76.190002,6226800,EOG
2021-07-16,77.120003,77.339996,73.610001,73.910004,3652400,EOG
2021-07-19,71.5,72.440002,69.419998,70.339996,6348300,EOG
2021-07-20,70.0,72.459999,69.300003,71.5,7228100,EOG
2021-07-21,73.199997,74.860001,72.419998,74.190002,8755800,EOG
2021-07-22,74.349998,74.540001,72.93,73.699997,3059200,EOG
2021-07-23,73.43,73.669998,71.580002,72.510002,3889300,EOG
2021-07-26,72.779999,74.599998,72.559998,74.169998,4237500,EOG
2021-07-27,73.400002,73.400002,71.629997,72.730003,4977300,EOG
2021-07-28,73.279999,73.800003,71.699997,73.300003,3546100,EOG
2021-07-29,74.160004,74.25,72.800003,73.709999,4442900,EOG
2021-07-30,73.169998,73.349998,72.080002,72.860001,4708500,EOG
2021-08-02,72.830002,74.389999,71.379997,71.620003,5653200,EOG
2021-08-03,71.379997,74.290001,70.879997,73.68,4718300,EOG
2021-08-04,71.830002,73.040001,70.5,70.739998,4964400,EOG
2021-08-05,71.129997,71.959999,69.760002,70.739998,6534100,EOG
2021-08-06,71.830002,72.169998,70.610001,70.93,4560900,EOG
2021-08-09,69.599998,70.610001,68.860001,69.379997,3909300,EOG
2021-08-10,69.639999,70.32,67.980003,68.730003,16155800,EOG
2021-08-11,68.860001,69.879997,68.019997,69.459999,7844900,EOG
2021-08-12,69.540001,70.0,68.699997,69.790001,3905000,EOG
2021-08-13,69.830002,69.849998,67.959999,68.0,2509200,EOG
2021-08-16,66.980003,67.400002,65.830002,65.919998,3657800,EOG
2021-08-17,65.5,66.839996,65.349998,65.970001,4609300,EOG
2021-08-18,65.940002,67.550003,65.230003,65.360001,5504100,EOG
2021-08-19,64.330002,65.440002,62.810001,64.260002,5467600,EOG
2021-08-20,63.459999,65.0,63.25,64.470001,3554000,EOG
2021-08-23,66.870003,68.040001,66.339996,67.639999,4195000,EOG
2021-08-24,68.160004,68.82,67.470001,68.449997,3638900,EOG
2021-08-25,68.550003,69.290001,67.769997,68.730003,2362900,EOG
2021-08-26,68.019997,68.349998,67.019997,67.43,3247400,EOG
2021-08-27,68.400002,70.410004,68.400002,69.629997,3440800,EOG
2021-08-30,68.849998,69.360001,67.360001,67.389999,4614000,EOG
2021-08-31,67.360001,68.209999,66.669998,67.519997,4744100,EOG
2021-09-01,67.720001,68.019997,66.050003,66.360001,3737900,EOG
2021-09-02,67.0,69.519997,66.93,68.360001,3541100,EOG
2021-09-03,68.010002,68.550003,67.209999,67.989998,2450200,EOG
2021-09-07,67.32,68.32,66.949997,67.669998,2274100,EOG
2021-09-08,68.279999,68.559998,66.849998,67.18,2927300,EOG
2021-09-09,66.669998,68.199997,66.080002,67.349998,3286600,EOG
2021-09-10,68.489998,68.919998,66.970001,67.139999,2768900,EOG
2021-09-13,69.139999,71.379997,69.080002,70.089996,5099500,EOG
2021-09-14,70.730003,70.949997,69.169998,69.519997,4747900,EOG
2021-09-15,71.18,75.529999,71.019997,75.309998,8412500,EOG
2021-09-16,74.809998,75.449997,73.400002,73.970001,4326800,EOG
2021-09-17,74.040001,74.93,73.489998,74.25,6397200,EOG
2021-09-20,71.879997,72.910004,70.410004,71.529999,5227600,EOG
2021-09-21,72.5,73.160004,71.379997,72.209999,3871000,EOG
2021-09-22,72.760002,75.330002,72.760002,74.599998,4775400,EOG
2021-09-23,74.919998,77.050003,74.480003,76.870003,3893800,EOG
2021-09-24,76.290001,78.870003,76.019997,78.099998,5126200,EOG
2021-09-27,80.449997,82.410004,80.290001,81.809998,5002000,EOG
2021-09-28,82.959999,83.480003,81.330002,81.730003,5830500,EOG
2021-09-29,81.709999,83.599998,80.480003,82.57,4809400,EOG
2021-09-30,82.339996,82.389999,79.910004,80.269997,6709300,EOG
2021-10-01,81.099998,84.139999,81.010002,83.910004,5179400,EOG
2021-10-04,85.0,87.790001,84.629997,86.400002,6252600,EOG
2021-10-05,87.769997,89.480003,86.75,87.099998,6931000,EOG
2021-10-06,85.800003,87.059998,84.07,86.57,5049100,EOG
2021-10-07,86.459999,86.800003,85.07,85.790001,4286200,EOG
2021-10-08,86.800003,90.910004,86.800003,90.529999,4848700,EOG
2021-10-11,92.300003,93.07,90.040001,90.160004,4611400,EOG
2021-10-12,89.82,91.940002,89.379997,90.120003,4565100,EOG
2021-10-13,88.989998,91.589996,88.029999,90.410004,4415900,EOG
2021-10-14,90.540001,91.300003,88.540001,90.57,3583100,EOG
2021-10-15,91.830002,91.889999,89.540001,89.620003,3179500,EOG
2021-10-18,90.360001,91.940002,88.589996,89.309998,4664400,EOG
2021-10-19,89.410004,90.849998,88.099998,90.160004,2821100,EOG
2021-10-20,89.510002,93.43,89.040001,93.099998,3799100,EOG
2021-10-21,91.970001,92.730003,89.889999,90.900002,3464400,EOG
2021-10-22,91.580002,92.400002,90.650002,92.0,2202600,EOG
2021-10-25,93.5,94.739998,92.839996,94.040001,3849100,EOG
2021-10-26,94.540001,95.639999,93.839996,95.0,2617600,EOG
2021-10-27,93.519997,94.650002,92.339996,93.040001,3992200,EOG
2021-10-28,92.449997,94.019997,92.419998,93.809998,2284600,EOG
2021-10-29,93.519997,94.599998,91.839996,92.459999,2293900,EOG
2021-11-01,93.639999,94.209999,92.510002,93.459999,3190600,EOG
2021-11-02,92.730003,94.190002,92.209999,92.82,2327300,EOG
2021-11-03,91.57,93.110001,90.150002,90.949997,4917500,EOG
2021-11-04,92.580002,93.629997,90.129997,90.900002,5006500,EOG
2021-11-05,94.970001,96.190002,92.879997,95.120003,7202000,EOG
2021-11-08,96.220001,98.199997,95.809998,96.989998,3487300,EOG
2021-11-09,96.870003,97.470001,94.809998,97.110001,2439400,EOG
2021-11-10,96.230003,96.419998,93.029999,94.290001,4271500,EOG
2021-11-11,94.730003,96.32,94.730003,94.919998,3068600,EOG
2021-11-12,94.489998,96.029999,94.290001,94.839996,3539500,EOG
2021-11-15,94.449997,94.709999,92.32,93.199997,6183400,EOG
2021-11-16,93.610001,93.800003,91.839996,91.900002,4718800,EOG
2021-11-17,90.709999,92.480003,89.209999,90.080002,6058000,EOG
2021-11-18,89.919998,91.0,88.57,89.620003,4543000,EOG
2021-11-19,87.940002,88.0,85.32,85.68,5732400,EOG
2021-11-22,85.599998,88.269997,85.599998,86.709999,6530400,EOG
2021-11-23,88.550003,91.849998,88.230003,91.760002,4901700,EOG
2021-11-24,90.919998,93.43,90.919998,93.050003,3049700,EOG
2021-11-26,87.830002,88.199997,84.699997,87.419998,4738200,EOG
2021-11-29,90.440002,91.519997,88.18,88.389999,4061700,EOG
2021-11-30,87.029999,89.099998,86.0,87.0,7858200,EOG
2021-12-01,89.43,89.940002,85.230003,85.349998,5594600,EOG
2021-12-02,84.75,87.050003,83.25,86.559998,5674200,EOG
2021-12-03,88.639999,89.099998,85.150002,85.989998,5592900,EOG
2021-12-06,88.0,89.120003,86.809998,87.57,3091200,EOG
2021-12-07,89.0,91.919998,88.93,90.559998,4748700,EOG
2021-12-08,90.730003,91.300003,89.190002,90.080002,3109200,EOG
2021-12-09,89.760002,89.910004,88.230003,88.879997,3957600,EOG
2021-12-10,89.910004,89.989998,87.309998,89.68,3615200,EOG
2021-12-13,88.800003,89.519997,86.82,88.029999,3999100,EOG
2021-12-14,85.410004,86.489998,84.43,85.300003,3412400,EOG
2021-12-15,85.629997,85.690002,82.07,84.809998,3148500,EOG
2021-12-16,85.860001,88.519997,85.449997,86.190002,5108400,EOG
2021-12-17,85.82,85.830002,83.470001,84.0,9057600,EOG
2021-12-20,81.800003,83.629997,80.669998,83.580002,2937500,EOG
2021-12-21,84.480003,86.639999,84.32,86.349998,3089500,EOG
2021-12-22,86.220001,87.949997,84.879997,87.220001,2713900,EOG
2021-12-23,87.25,88.230003,86.870003,87.18,2458300,EOG
2021-12-27,86.989998,90.82,86.040001,90.779999,2714800,EOG
2021-12-28,91.400002,91.639999,89.080002,90.220001,2307900,EOG
2021-12-29,89.879997,91.07,89.25,89.849998,2053100,EOG
2021-12-30,89.980003,90.75,89.080002,89.18,2228300,EOG
2021-12-31,88.889999,89.57,88.43,88.830002,2062300,EOG
2022-01-03,88.330002,91.220001,88.290001,91.160004,2997400,EOG
2022-01-04,92.050003,96.269997,91.650002,95.349998,5716500,EOG
2022-01-05,97.0,97.330002,93.550003,93.599998,6632100,EOG
2022-01-06,97.25,97.400002,94.57,95.519997,5254700,EOG
2022-01-07,96.010002,98.269997,94.889999,98.160004,6277800,EOG
2022-01-10,98.360001,99.309998,96.029999,98.059998,5381700,EOG
2022-01-11,99.349998,102.440002,97.43,102.199997,4866400,EOG
2022-01-12,103.290001,103.5,101.25,102.769997,3953900,EOG
2022-01-13,101.5,103.349998,100.620003,102.0,3469200,EOG
2022-01-14,102.129997,106.019997,102.129997,105.629997,4981800,EOG
2022-01-18,107.599998,107.989998,104.32,105.669998,6205400,EOG
2022-01-19,106.779999,107.169998,103.050003,105.129997,4935500,EOG
2022-01-20,103.739998,107.82,103.050003,103.5,4863500,EOG
2022-01-21,102.389999,102.540001,99.449997,100.629997,3801600,EOG
2022-01-24,97.519997,103.040001,95.93,102.309998,5916700,EOG
2022-01-25,102.25,107.699997,99.360001,106.940002,4764900,EOG
2022-01-26,107.669998,109.900002,106.07,107.529999,5122500,EOG
2022-01-27,109.669998,111.279999,107.75,109.75,6217600,EOG
2022-01-28,109.75,110.949997,107.419998,109.699997,3832600,EOG
2022-01-31,110.529999,113.199997,107.68,111.480003,5685000,EOG
2022-02-01,110.18,114.93,109.970001,113.18,4590900,EOG
2022-02-02,112.540001,113.260002,109.260002,112.919998,4368300,EOG
2022-02-03,112.25,112.970001,109.949997,111.779999,3569000,EOG
2022-02-04,113.309998,116.529999,112.93,113.699997,3708300,EOG
2022-02-07,113.339996,116.290001,111.410004,114.690002,3282800,EOG
2022-02-08,113.400002,113.610001,109.57,111.529999,5698400,EOG
2022-02-09,111.459999,114.239998,111.120003,113.309998,2969100,EOG
2022-02-10,112.400002,115.459999,111.849998,112.660004,3861900,EOG
2022-02-11,113.730003,116.889999,113.129997,116.75,4732900,EOG
2022-02-14,116.010002,116.449997,112.400002,113.410004,3960500,EOG
2022-02-15,109.650002,111.190002,108.43,110.900002,4001700,EOG
2022-02-16,112.080002,114.309998,110.879997,111.769997,4041100,EOG
2022-02-17,111.510002,114.059998,111.139999,112.599998,3049700,EOG
2022-02-18,110.57,112.760002,110.449997,111.620003,3315500,EOG
2022-02-22,116.870003,116.970001,108.0,109.529999,4658600,EOG
2022-02-23,110.360001,111.550003,108.879997,110.330002,4606600,EOG
2022-02-24,113.0,113.190002,106.269997,110.099998,6777900,EOG
2022-02-25,111.239998,112.25,105.849998,107.279999,10111300,EOG
2022-02-28,109.040001,115.050003,107.839996,114.919998,7794000,EOG
2022-03-01,116.0,117.440002,114.379997,116.410004,6225200,EOG
2022-03-02,118.0,118.949997,115.879997,116.739998,4287700,EOG
2022-03-03,115.610001,117.879997,114.599998,116.290001,4147300,EOG
2022-03-04,116.68,120.529999,116.309998,118.75,4902500,EOG
2022-03-07,120.019997,121.779999,116.540001,120.150002,5521300,EOG
2022-03-08,122.0,122.5,113.010002,117.809998,7619900,EOG
2022-03-09,114.349998,116.349998,111.529999,113.769997,5747700,EOG
2022-03-10,115.370003,120.57,113.989998,119.879997,5386900,EOG
2022-03-11,117.82,119.309998,115.300003,116.68,3963600,EOG
2022-03-14,118.110001,118.709999,111.839996,115.839996,6270500,EOG
2022-03-15,110.209999,114.989998,110.0,113.82,5415200,EOG
2022-03-16,113.290001,113.779999,111.379997,113.0,4953600,EOG
2022-03-17,115.0,118.5,114.300003,117.870003,4230000,EOG
2022-03-18,118.68,120.349998,113.760002,115.800003,25284700,EOG
2022-03-21,117.809998,123.190002,117.809998,122.459999,4776200,EOG
2022-03-22,122.120003,122.540001,118.940002,120.830002,3664300,EOG
2022-03-23,124.400002,124.889999,122.459999,123.550003,3344100,EOG
2022-03-24,123.349998,123.720001,120.400002,121.010002,2952500,EOG
2022-03-25,120.120003,124.540001,120.120003,124.510002,3124600,EOG
2022-03-28,121.839996,122.550003,119.709999,120.860001,2955600,EOG
2022-03-29,117.540001,120.879997,115.75,120.629997,3106500,EOG
2022-03-30,121.699997,123.32,120.43,121.089996,2788700,EOG
2022-03-31,120.879997,123.879997,119.220001,119.230003,4036000,EOG
2022-04-01,119.279999,121.470001,118.75,120.330002,2258000,EOG
2022-04-04,121.43,122.0,119.150002,120.830002,1807200,EOG
2022-04-05,120.949997,122.43,117.660004,117.830002,2335100,EOG
2022-04-06,119.900002,121.18,117.110001,118.449997,2847600,EOG
2022-04-07,120.019997,121.0,116.919998,120.620003,3053800,EOG
2022-04-08,122.0,127.949997,121.779999,126.879997,4534900,EOG
2022-04-11,125.519997,125.519997,120.919998,121.339996,3342800,EOG
2022-04-12,123.800003,127.209999,123.699997,124.57,2993900,EOG
2022-04-13,124.870003,125.68,121.599998,123.559998,4314900,EOG
2022-04-14,123.0,123.919998,122.309998,122.940002,3332000,EOG
2022-04-18,124.239998,125.220001,122.629997,123.32,4338100,EOG
2022-04-19,122.93,124.349998,121.080002,121.760002,4861600,EOG
2022-04-20,123.0,123.379997,121.709999,122.690002,3273900,EOG
2022-04-21,123.019997,124.349998,118.889999,119.489998,3403200,EOG
2022-04-22,118.879997,120.620003,115.970001,116.120003,3086400,EOG
2022-04-25,112.150002,112.949997,105.010002,111.769997,4813200,EOG
2022-04-26,113.209999,114.900002,111.199997,111.589996,2462000,EOG
2022-04-27,112.510002,113.699997,108.360001,112.809998,2839800,EOG
2022-04-28,113.730003,119.190002,110.330002,117.769997,3312500,EOG
2022-04-29,118.459999,119.529999,115.599998,116.760002,4734000,EOG
2022-05-02,114.93,117.040001,112.099998,116.309998,3496000,EOG
2022-05-03,116.349998,121.379997,116.279999,120.760002,3326700,EOG
2022-05-04,123.160004,124.980003,120.260002,124.769997,3134600,EOG
2022-05-05,126.110001,126.43,121.769997,123.419998,4289400,EOG
2022-05-06,125.900002,132.350006,125.050003,132.220001,7042600,EOG
2022-05-09,128.949997,130.020004,116.769997,117.940002,6977200,EOG
2022-05-10,120.43,125.059998,117.68,119.559998,5451400,EOG
2022-05-11,120.959999,126.190002,120.919998,121.290001,4167300,EOG
2022-05-12,121.639999,121.690002,117.540001,120.510002,4056100,EOG
2022-05-13,122.669998,126.059998,122.400002,124.279999,3881600,EOG
2022-05-16,124.580002,128.490005,124.580002,126.360001,3560100,EOG
2022-05-17,128.029999,129.089996,125.559998,127.419998,3496800,EOG
2022-05-18,128.210007,128.889999,120.730003,122.580002,4340700,EOG
2022-05-19,120.25,124.599998,119.580002,121.699997,4586600,EOG
2022-05-20,122.900002,125.199997,120.190002,122.050003,3559800,EOG
2022-05-23,124.279999,128.270004,122.419998,128.070007,3344300,EOG
2022-05-24,126.279999,130.210007,124.75,129.25,3127200,EOG
2022-05-25,130.509995,133.460007,129.520004,133.070007,3879700,EOG
2022-05-26,134.839996,136.429993,132.990005,133.720001,3384200,EOG
2022-05-27,132.729996,136.940002,132.020004,136.850006,2941000,EOG
2022-05-31,139.979996,141.990005,136.229996,136.960007,7746300,EOG
2022-06-01,139.839996,141.630005,137.399994,139.929993,4390300,EOG
2022-06-02,137.880005,141.0,136.660004,139.440002,2619700,EOG
2022-06-03,140.089996,143.270004,139.779999,142.479996,2665200,EOG
2022-06-06,143.0,143.729996,139.559998,141.110001,3225000,EOG
2022-06-07,140.75,146.259995,140.720001,145.929993,3354500,EOG
2022-06-08,147.0,147.990005,144.949997,145.740005,3494800,EOG
2022-06-09,145.020004,146.229996,142.240005,142.490005,3006300,EOG
2022-06-10,141.800003,145.800003,140.789993,144.0,5527700,EOG
2022-06-13,138.190002,139.570007,130.149994,132.729996,5685400,EOG
2022-06-14,134.539993,136.110001,129.059998,131.259995,4036500,EOG
2022-06-15,130.050003,131.020004,125.0,127.459999,3821200,EOG
2022-06-16,123.989998,125.050003,118.559998,119.559998,5865600,EOG
2022-06-17,118.800003,119.199997,109.559998,111.669998,13623200,EOG
2022-06-21,114.550003,118.379997,114.510002,117.650002,4369000,EOG
2022-06-22,110.809998,114.18,109.43,110.769997,4686300,EOG
2022-06-23,111.949997,112.480003,104.959999,107.169998,6254000,EOG
2022-06-24,109.339996,113.260002,107.870003,110.589996,11648700,EOG
2022-06-27,112.650002,115.199997,112.019997,113.760002,4957800,EOG
2022-06-28,117.699997,119.93,115.730003,118.309998,4811000,EOG
2022-06-29,120.389999,121.349998,112.959999,113.220001,4806400,EOG
2022-06-30,110.599998,114.5,109.330002,110.440002,5585800,EOG
2022-07-01,111.870003,112.75,107.75,111.620003,2781600,EOG
2022-07-05,109.220001,109.510002,102.449997,104.82,5660500,EOG
2022-07-06,102.459999,104.620003,97.669998,100.910004,6749800,EOG
2022-07-07,103.269997,106.0,102.849998,105.07,4605300,EOG
2022-07-08,106.470001,106.949997,103.150002,105.519997,2494000,EOG
2022-07-11,103.620003,104.760002,102.07,103.699997,3406400,EOG
2022-07-12,99.949997,101.540001,98.019997,99.489998,3873600,EOG
2022-07-13,98.190002,102.260002,97.720001,99.389999,3719700,EOG
2022-07-14,94.690002,95.660004,92.160004,95.120003,5584500,EOG
2022-07-15,97.629997,97.699997,95.330002,97.279999,3799200,EOG
2022-07-18,99.75,101.279999,98.669998,99.529999,3301700,EOG
2022-07-19,99.25,103.690002,99.220001,103.620003,3920900,EOG
2022-07-20,102.589996,106.239998,101.239998,105.57,3088700,EOG
2022-07-21,102.160004,103.599998,101.300003,103.559998,4264100,EOG
2022-07-22,103.629997,104.75,100.160004,101.0,2274000,EOG
2022-07-25,102.57,105.970001,101.32,105.480003,3279500,EOG
2022-07-26,106.959999,107.830002,102.389999,103.75,2865400,EOG
2022-07-27,104.610001,108.720001,104.150002,108.190002,3430800,EOG
2022-07-28,109.239998,109.980003,105.309998,107.389999,2766200,EOG
2022-07-29,109.769997,111.57,108.199997,111.220001,6394800,EOG
2022-08-01,109.0,109.389999,106.269997,107.580002,3623100,EOG
2022-08-02,107.919998,108.480003,106.220001,107.190002,3082700,EOG
2022-08-03,108.559998,108.559998,102.080002,103.610001,5654900,EOG
2022-08-04,102.68,103.209999,99.580002,99.82,5765900,EOG
2022-08-05,97.720001,107.959999,97.389999,107.010002,5736700,EOG
2022-08-08,107.07,108.790001,106.639999,107.190002,3128500,EOG
2022-08-09,109.0,110.669998,107.769997,108.239998,2565600,EOG
2022-08-10,108.169998,109.660004,105.529999,108.989998,2718500,EOG
2022-08-11,112.379997,114.300003,110.93,113.540001,3264400,EOG
2022-08-12,112.650002,114.75,111.889999,114.489998,2323800,EOG
2022-08-15,109.550003,112.839996,108.019997,112.279999,2975300,EOG
2022-08-16,113.300003,114.330002,110.139999,112.410004,3105500,EOG
2022-08-17,112.459999,114.5,111.730003,113.690002,2539400,EOG
2022-08-18,115.019997,119.029999,114.760002,118.989998,5001300,EOG
2022-08-19,118.720001,119.220001,117.349998,118.75,3827600,EOG
2022-08-22,117.669998,119.629997,115.68,118.900002,2943600,EOG
2022-08-23,121.580002,123.940002,121.32,121.779999,3191600,EOG
2022-08-24,122.489998,124.580002,120.660004,123.900002,3551600,EOG
2022-08-25,125.120003,125.860001,123.220001,125.220001,2904900,EOG
2022-08-26,125.349998,127.470001,123.919998,124.57,2532600,EOG
2022-08-29,124.5,129.089996,123.839996,126.57,2675600,EOG
2022-08-30,123.519997,124.599998,120.849998,121.860001,3297000,EOG
2022-08-31,118.330002,123.690002,117.57,121.300003,3538100,EOG
2022-09-01,119.550003,119.779999,117.129997,118.709999,2685500,EOG
2022-09-02,122.339996,123.25,120.629997,121.519997,2355800,EOG
2022-09-06,122.93,123.459999,119.830002,120.309998,2395900,EOG
2022-09-07,117.0,118.860001,115.559998,117.18,3785500,EOG
2022-09-08,118.589996,118.900002,116.510002,118.309998,3505400,EOG
